LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3873925907599132
Amygdala;DICE;STD;0.04153447866635287
Amygdala;HDRFDST;MEAN;12.170448730483539
Amygdala;HDRFDST;STD;1.2570511917466356
GreyMatter;DICE;MEAN;0.699589079741008
GreyMatter;DICE;STD;0.0161368430156066
GreyMatter;HDRFDST;MEAN;2.4345294403146185
GreyMatter;HDRFDST;STD;0.6107916209652758
Hippocampus;DICE;MEAN;0.3304862317694151
Hippocampus;DICE;STD;0.021264556568227243
Hippocampus;HDRFDST;MEAN;14.203139714905854
Hippocampus;HDRFDST;STD;0.877964827805769
Thalamus;DICE;MEAN;0.5944372844506823
Thalamus;DICE;STD;0.02776745344906718
Thalamus;HDRFDST;MEAN;13.245335891985624
Thalamus;HDRFDST;STD;1.9133941330728013
WhiteMatter;DICE;MEAN;0.8040876497720371
WhiteMatter;DICE;STD;0.04197512470809889
WhiteMatter;HDRFDST;MEAN;2.9353693350384127
WhiteMatter;HDRFDST;STD;0.6954184833006293
