SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.09141962966182735;64.19501538281614
117122;GreyMatter;0.6476826172793081;8.0
117122;Hippocampus;0.09174184371373721;61.814237842102365
117122;Thalamus;0.5033274480510661;37.92097045171708
117122;WhiteMatter;0.7402041265381426;7.0
117122-PP;Amygdala;0.07510483083462577;64.5600495662759
117122-PP;GreyMatter;0.6465314693155698;8.0
117122-PP;Hippocampus;0.07545496843971942;62.57795138864806
117122-PP;Thalamus;0.5102774922918808;18.0
117122-PP;WhiteMatter;0.7408276769698117;7.0710678118654755
118528;Amygdala;0.0898513475965546;63.953107821277925
118528;GreyMatter;0.6043538632790535;7.0
118528;Hippocampus;0.09915550679941217;60.315835400000886
118528;Thalamus;0.5213659102443269;41.02438299353203
118528;WhiteMatter;0.6584093634166976;7.0710678118654755
118528-PP;Amygdala;0.07350645258318175;64.07807737440318
118528-PP;GreyMatter;0.6027339010665218;8.0
118528-PP;Hippocampus;0.08343149807938541;61.07372593840988
118528-PP;Thalamus;0.5495824634655533;32.89376840679705
118528-PP;WhiteMatter;0.6615520498124563;7.0710678118654755
118730;Amygdala;0.11069051940195315;65.19202405202648
118730;GreyMatter;0.6489348891034058;8.0
118730;Hippocampus;0.08646604458823907;62.90468980926621
118730;Thalamus;0.51978133975725;40.162171256046406
118730;WhiteMatter;0.706484943449131;7.0
118730-PP;Amygdala;0.09122596497242937;65.46754921333164
118730-PP;GreyMatter;0.6476133292526676;8.0
118730-PP;Hippocampus;0.07268481673561128;63.655321851358195
118730-PP;Thalamus;0.5443487408771123;14.594519519326424
118730-PP;WhiteMatter;0.7062149508254798;7.0710678118654755
118932;Amygdala;0.10300533625349811;67.01492371106603
118932;GreyMatter;0.6650357505376469;7.615773105863909
118932;Hippocampus;0.0901258490644664;62.489999199871974
118932;Thalamus;0.5488882935976427;39.496835316262995
118932;WhiteMatter;0.6844682773781587;7.0
118932-PP;Amygdala;0.08488398805421549;67.20119046564577
118932-PP;GreyMatter;0.6636195713623423;8.0
118932-PP;Hippocampus;0.07398950310135642;63.39558344238185
118932-PP;Thalamus;0.5702994087704322;21.047565179849187
118932-PP;WhiteMatter;0.6840814408310528;7.0710678118654755
120111;Amygdala;0.10860536161740982;65.27633568147036
120111;GreyMatter;0.6501424952379928;7.0
120111;Hippocampus;0.09568913449652004;62.465990746965666
120111;Thalamus;0.51315095776463;42.09513035969837
120111;WhiteMatter;0.7369120891297559;6.0
120111-PP;Amygdala;0.0891209945221809;65.55913361233506
120111-PP;GreyMatter;0.6488513772255896;8.0
120111-PP;Hippocampus;0.07882974773197152;63.13477647065839
120111-PP;Thalamus;0.5382778087970718;29.274562336608895
120111-PP;WhiteMatter;0.7391396316288398;6.708203932499369
122317;Amygdala;0.10642011578674501;64.85368146836385
122317;GreyMatter;0.6406863049365736;8.0
122317;Hippocampus;0.0787452467386972;61.538605769061746
122317;Thalamus;0.48600821174795084;39.331920878594275
122317;WhiteMatter;0.6720189071330506;7.615773105863909
122317-PP;Amygdala;0.08737267675252504;65.12296062065974
122317-PP;GreyMatter;0.6394026077974244;8.306623862918075
122317-PP;Hippocampus;0.0667539730294128;62.369864518050704
122317-PP;Thalamus;0.5069641475367552;29.13760456866693
122317-PP;WhiteMatter;0.6725265458875692;7.54983443527075
122620;Amygdala;0.11863209578775089;63.56886030125127
122620;GreyMatter;0.6583177256211599;8.0
122620;Hippocampus;0.09128261847049156;61.1310068623117
122620;Thalamus;0.5354439504986183;36.124783736376884
122620;WhiteMatter;0.7255726509798891;8.06225774829855
122620-PP;Amygdala;0.09893158441336729;63.96092557178953
122620-PP;GreyMatter;0.657088129137052;9.0
122620-PP;Hippocampus;0.0762776183066284;61.97580172938467
122620-PP;Thalamus;0.5618393741018681;18.788294228055936
122620-PP;WhiteMatter;0.7263980396281264;7.810249675906654
123117;Amygdala;0.10230587581608556;65.36818798161687
123117;GreyMatter;0.5935213733230917;11.0
123117;Hippocampus;0.08729021542427923;62.56996084384263
123117;Thalamus;0.5388024194175361;47.22287581247038
123117;WhiteMatter;0.6347363172589492;20.0
123117-PP;Amygdala;0.08432819777857399;65.68865959965997
123117-PP;GreyMatter;0.5931752561294018;11.0
123117-PP;Hippocampus;0.07264943218235903;63.41135544995076
123117-PP;Thalamus;0.5588254701418673;12.68857754044952
123117-PP;WhiteMatter;0.6337253010037842;20.12461179749811
123925;Amygdala;0.10501746256786196;64.8459713474939
123925;GreyMatter;0.6358692660971239;7.0710678118654755
123925;Hippocampus;0.09751245956107371;61.196405123176966
123925;Thalamus;0.5419747336554696;38.79432948254165
123925;WhiteMatter;0.735610438422815;7.0710678118654755
123925-PP;Amygdala;0.08593638364150781;65.07687761409578
123925-PP;GreyMatter;0.634203659571652;8.0
123925-PP;Hippocampus;0.08101037115218626;61.87083319303208
123925-PP;Thalamus;0.5668698402901011;27.586228448267445
123925-PP;WhiteMatter;0.7371375085178551;7.0
124422;Amygdala;0.1253712892536442;66.09841147864296
124422;GreyMatter;0.603236973955214;7.0
124422;Hippocampus;0.09277355400583495;63.45864795282043
124422;Thalamus;0.524297520661157;41.30375285612676
124422;WhiteMatter;0.6425100627482916;8.06225774829855
124422-PP;Amygdala;0.10365801665577125;66.27971031922213
124422-PP;GreyMatter;0.6016658276509085;8.0
124422-PP;Hippocampus;0.07756952360753956;64.2339474110069
124422-PP;Thalamus;0.5441823142352752;29.427877939124322
124422-PP;WhiteMatter;0.6443657474600871;8.0
