LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39214104996305127
Amygdala;DICE;STD;0.042290763214660784
Amygdala;HDRFDST;MEAN;12.01002786628801
Amygdala;HDRFDST;STD;1.2486915756044297
GreyMatter;DICE;MEAN;0.6997805422128448
GreyMatter;DICE;STD;0.016256478698873002
GreyMatter;HDRFDST;MEAN;2.4516867278399994
GreyMatter;HDRFDST;STD;0.6238847558108749
Hippocampus;DICE;MEAN;0.32428214165454017
Hippocampus;DICE;STD;0.01983226882263512
Hippocampus;HDRFDST;MEAN;14.360443411208092
Hippocampus;HDRFDST;STD;0.8232041262591618
Thalamus;DICE;MEAN;0.599187122117405
Thalamus;DICE;STD;0.028988236800906723
Thalamus;HDRFDST;MEAN;12.825545705640726
Thalamus;HDRFDST;STD;2.2148086491886203
WhiteMatter;DICE;MEAN;0.8033423005843832
WhiteMatter;DICE;STD;0.0410605285163578
WhiteMatter;HDRFDST;MEAN;2.9850017891089715
WhiteMatter;HDRFDST;STD;0.6243110755194397
