LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.09520580083831254
Amygdala;DICE;STD;0.0136632454781141
Amygdala;HDRFDST;MEAN;65.24335000952637
Amygdala;HDRFDST;STD;0.9514617882164932
GreyMatter;DICE;MEAN;0.3174494750457123
GreyMatter;DICE;STD;0.011682204641987258
GreyMatter;HDRFDST;MEAN;33.937535230260096
GreyMatter;HDRFDST;STD;0.8023107221364941
Hippocampus;DICE;MEAN;0.08895656732141692
Hippocampus;DICE;STD;0.00934381309534882
Hippocampus;HDRFDST;MEAN;62.4482298896434
Hippocampus;HDRFDST;STD;1.0092490526370685
Thalamus;DICE;MEAN;0.5427495983896328
Thalamus;DICE;STD;0.01962559624220759
Thalamus;HDRFDST;MEAN;11.56317917299608
Thalamus;HDRFDST;STD;0.9449271999417296
WhiteMatter;DICE;MEAN;0.38463151289811853
WhiteMatter;DICE;STD;0.01993014423365092
WhiteMatter;HDRFDST;MEAN;33.51515483812383
WhiteMatter;HDRFDST;STD;0.7644580934133944
