LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.15541512990659473
Amygdala;DICE;STD;0.04099166749483052
Amygdala;HDRFDST;MEAN;46.03491275063759
Amygdala;HDRFDST;STD;13.608335976201682
GreyMatter;DICE;MEAN;0.6370578069597367
GreyMatter;DICE;STD;0.02043101782529493
GreyMatter;HDRFDST;MEAN;6.029582081003814
GreyMatter;HDRFDST;STD;1.3579911370983662
Hippocampus;DICE;MEAN;0.15034833251113716
Hippocampus;DICE;STD;0.02136450675585719
Hippocampus;HDRFDST;MEAN;35.746701237291624
Hippocampus;HDRFDST;STD;1.4399134181655044
Thalamus;DICE;MEAN;0.19944407434662514
Thalamus;DICE;STD;0.0691358845198453
Thalamus;HDRFDST;MEAN;43.320570040493706
Thalamus;HDRFDST;STD;3.070539263171876
WhiteMatter;DICE;MEAN;0.7690552352415111
WhiteMatter;DICE;STD;0.041108217229988815
WhiteMatter;HDRFDST;MEAN;6.306556607774525
WhiteMatter;HDRFDST;STD;1.0135796727122515
