LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.10655605023438264
Amygdala;DICE;STD;0.010221668306147492
Amygdala;HDRFDST;MEAN;65.04356681079824
Amygdala;HDRFDST;STD;0.9666522276528089
GreyMatter;DICE;MEAN;0.6296938180323878
GreyMatter;DICE;STD;0.024018690923802426
GreyMatter;HDRFDST;MEAN;5.949342323222071
GreyMatter;HDRFDST;STD;1.4509741283422726
Hippocampus;DICE;MEAN;0.09618592258954008
Hippocampus;DICE;STD;0.005981408695315333
Hippocampus;HDRFDST;MEAN;61.37031522570682
Hippocampus;HDRFDST;STD;0.9666483835285101
Thalamus;DICE;MEAN;0.5238464545525163
Thalamus;DICE;STD;0.018138091155906772
Thalamus;HDRFDST;MEAN;40.47562425222815
Thalamus;HDRFDST;STD;2.797113046060235
WhiteMatter;DICE;MEAN;0.7197569840399016
WhiteMatter;DICE;STD;0.043550964343542053
WhiteMatter;HDRFDST;MEAN;7.704137632160743
WhiteMatter;HDRFDST;STD;4.346983246427881
