LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.09631076171895343
Amygdala;DICE;STD;0.013839187463088296
Amygdala;HDRFDST;MEAN;65.21573477925295
Amygdala;HDRFDST;STD;0.9528573881429424
GreyMatter;DICE;MEAN;0.3276070465979507
GreyMatter;DICE;STD;0.012523238632971265
GreyMatter;HDRFDST;MEAN;34.040962283920166
GreyMatter;HDRFDST;STD;0.11351997500498813
Hippocampus;DICE;MEAN;0.08790849369192064
Hippocampus;DICE;STD;0.009188545492140049
Hippocampus;HDRFDST;MEAN;62.46024818225006
Hippocampus;HDRFDST;STD;1.0086609994086229
Thalamus;DICE;MEAN;0.5393238192502913
Thalamus;DICE;STD;0.020166445987336856
Thalamus;HDRFDST;MEAN;28.63326357305538
Thalamus;HDRFDST;STD;16.273789268512107
WhiteMatter;DICE;MEAN;0.36913800403471464
WhiteMatter;DICE;STD;0.019520079805360722
WhiteMatter;HDRFDST;MEAN;35.94497216089501
WhiteMatter;HDRFDST;STD;0.5558564135479507
