LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.07648884552984062
Amygdala;DICE;STD;0.009493399853240596
Amygdala;HDRFDST;MEAN;65.29673452200986
Amygdala;HDRFDST;STD;0.9145822883522955
GreyMatter;DICE;MEAN;0.32257599274144233
GreyMatter;DICE;STD;0.011887609969795042
GreyMatter;HDRFDST;MEAN;35.72594015443646
GreyMatter;HDRFDST;STD;0.7121798098969307
Hippocampus;DICE;MEAN;0.06870834769882386
Hippocampus;DICE;STD;0.00650082261819724
Hippocampus;HDRFDST;MEAN;62.30569649178759
Hippocampus;HDRFDST;STD;1.0955294031870768
Thalamus;DICE;MEAN;0.5398970667454412
Thalamus;DICE;STD;0.020544516761170212
Thalamus;HDRFDST;MEAN;28.152035357987607
Thalamus;HDRFDST;STD;16.70667247546966
WhiteMatter;DICE;MEAN;0.36180632792822853
WhiteMatter;DICE;STD;0.019070326246701984
WhiteMatter;HDRFDST;MEAN;36.96134804211789
WhiteMatter;HDRFDST;STD;0.3297740278256993
