LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.09719534707635076
Amygdala;DICE;STD;0.013316646523589574
Amygdala;HDRFDST;MEAN;65.20920321433839
Amygdala;HDRFDST;STD;0.9538428335529988
GreyMatter;DICE;MEAN;0.31820225180428474
GreyMatter;DICE;STD;0.011505374736374458
GreyMatter;HDRFDST;MEAN;34.68905800620665
GreyMatter;HDRFDST;STD;0.8480888173006922
Hippocampus;DICE;MEAN;0.08697926743510544
Hippocampus;DICE;STD;0.009125460302680303
Hippocampus;HDRFDST;MEAN;62.25763278006383
Hippocampus;HDRFDST;STD;1.042669949082595
Thalamus;DICE;MEAN;0.539611292213743
Thalamus;DICE;STD;0.02036251646384767
Thalamus;HDRFDST;MEAN;28.163247544583765
Thalamus;HDRFDST;STD;16.695253449483666
WhiteMatter;DICE;MEAN;0.33700054777309896
WhiteMatter;DICE;STD;0.018313686640084703
WhiteMatter;HDRFDST;MEAN;42.53696414821732
WhiteMatter;HDRFDST;STD;0.8103585954833662
