SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.08981899260871855;64.40496875241847
117122;GreyMatter;0.6546524688029935;5.916079783099616
117122;Hippocampus;0.0983409335685969;61.09828148156051
117122;Thalamus;0.5058564375237372;21.37755832643195
117122;WhiteMatter;0.7561092512235849;7.0710678118654755
117122-PP;Amygdala;0.0733918632007804;65.0
117122-PP;GreyMatter;0.6538386914574222;5.744562646538029
117122-PP;Hippocampus;0.08128959062115912;61.84658438426491
117122-PP;Thalamus;0.5040919131084238;18.05547008526779
117122-PP;WhiteMatter;0.7556237472760873;8.0
118528;Amygdala;0.08576082958188093;62.51399843235114
118528;GreyMatter;0.6163841859931423;4.0
118528;Hippocampus;0.10441920293014738;59.53990258641679
118528;Thalamus;0.5245465573435056;33.13608305156178
118528;WhiteMatter;0.7046462213685378;6.4031242374328485
118528-PP;Amygdala;0.06971023198604079;63.0
118528-PP;GreyMatter;0.6155725766108054;4.242640687119285
118528-PP;Hippocampus;0.08866015874960857;60.340699366182356
118528-PP;Thalamus;0.5449695121951219;32.07802986469088
118528-PP;WhiteMatter;0.7071337821800753;7.0
118730;Amygdala;0.11064557801752732;65.4446330878247
118730;GreyMatter;0.6512349001146241;5.385164807134504
118730;Hippocampus;0.0948350530446156;62.44197306299666
118730;Thalamus;0.5206684529248687;14.7648230602334
118730;WhiteMatter;0.7247150589082996;7.0710678118654755
118730-PP;Amygdala;0.09025734769072577;65.93178292750773
118730-PP;GreyMatter;0.6503400790225642;5.830951894845301
118730-PP;Hippocampus;0.07983754099611014;63.13477647065839
118730-PP;Thalamus;0.5351145656222168;14.035668847618199
118730-PP;WhiteMatter;0.7237945459954109;8.0
118932;Amygdala;0.1023660745629432;66.2872536767062
118932;GreyMatter;0.6694829888856192;5.0990195135927845
118932;Hippocampus;0.09704530311259428;62.00806399170998
118932;Thalamus;0.5506371662906913;22.693611435820433
118932;WhiteMatter;0.6979404369966496;7.0
118932-PP;Amygdala;0.08352102371354383;66.64082832618455
118932-PP;GreyMatter;0.6684364753864257;5.477225575051661
118932-PP;Hippocampus;0.08027231621195956;62.849025449882674
118932-PP;Thalamus;0.5621061825441388;21.095023109728988
118932-PP;WhiteMatter;0.6971112108215332;8.0
120111;Amygdala;0.10429692235750533;65.27633568147036
120111;GreyMatter;0.6462363078677678;4.123105625617661
120111;Hippocampus;0.10267805923734187;61.94352266379432
120111;Thalamus;0.5167362473630637;33.015148038438355
120111;WhiteMatter;0.7605694269628935;6.48074069840786
120111-PP;Amygdala;0.0849706557795356;65.54387843269576
120111-PP;GreyMatter;0.6450280511092619;4.47213595499958
120111-PP;Hippocampus;0.08518232874545167;62.56196927846821
120111-PP;Thalamus;0.5332349731814898;30.215889859476256
120111-PP;WhiteMatter;0.7618170541162127;7.0
122317;Amygdala;0.10445468509984639;64.28841264178172
122317;GreyMatter;0.6566961208000284;5.0
122317;Hippocampus;0.08399421360488984;60.572270883631234
122317;Thalamus;0.4875449174736586;31.796226191169293
122317;WhiteMatter;0.6937972407008266;7.0
122317-PP;Amygdala;0.08507356091986859;64.63745044476924
122317-PP;GreyMatter;0.6561422191140709;5.0990195135927845
122317-PP;Hippocampus;0.07158324743974052;61.45730225123781
122317-PP;Thalamus;0.5005578400433521;28.635642126552707
122317-PP;WhiteMatter;0.6932570792301401;7.0
122620;Amygdala;0.11912955817429693;64.03124237432849
122620;GreyMatter;0.6652352766795128;6.0
122620;Hippocampus;0.0984850582989448;60.21627686929839
122620;Thalamus;0.5376788841253547;19.4164878389476
122620;WhiteMatter;0.7435799262396493;6.4031242374328485
122620-PP;Amygdala;0.09837836301360128;64.52131430775415
122620-PP;GreyMatter;0.6643448075122295;5.916079783099616
122620-PP;Hippocampus;0.08244620198316047;61.204574992397426
122620-PP;Thalamus;0.5544248276297313;17.549928774784245
122620-PP;WhiteMatter;0.7428688232603322;7.0
123117;Amygdala;0.10094604064470918;65.07687761409578
123117;GreyMatter;0.592917791014684;7.810249675906654
123117;Hippocampus;0.09642773374643401;61.69278726074872
123117;Thalamus;0.5353231063941543;12.206555615733702
123117;WhiteMatter;0.6376052768875308;23.2163735324878
123117-PP;Amygdala;0.08235176253381231;65.27633568147036
123117-PP;GreyMatter;0.5928888326407785;8.54400374531753
123117-PP;Hippocampus;0.08015305153277673;62.68173577685928
123117-PP;Thalamus;0.5453198241007716;12.083045973594572
123117-PP;WhiteMatter;0.6372768663727687;23.790754506740637
123925;Amygdala;0.1009494554593689;64.19501538281614
123925;GreyMatter;0.6432427572289383;5.830951894845301
123925;Hippocampus;0.10371746133085696;60.51446108162907
123925;Thalamus;0.5448077992797963;28.0178514522438
123925;WhiteMatter;0.7385836994350378;6.164414002968976
123925-PP;Amygdala;0.08216284115564691;64.47480127925948
123925-PP;GreyMatter;0.6418917190787867;5.744562646538029
123925-PP;Hippocampus;0.08687318814537962;61.237243569579455
123925-PP;Thalamus;0.5611948512550831;25.865034312755125
123925-PP;WhiteMatter;0.7385050703552414;7.0
124422;Amygdala;0.12518861543264478;66.06057825965497
124422;GreyMatter;0.614898750964828;5.0
124422;Hippocampus;0.09990034442365858;62.82515419798029
124422;Thalamus;0.5261710486551828;31.25699921617557
124422;WhiteMatter;0.6629551763553233;6.6332495807108
124422-PP;Amygdala;0.10244678734831908;66.18912297349165
124422-PP;GreyMatter;0.6138600056248094;5.0
124422-PP;Hippocampus;0.08415106983868652;63.60031446463138
124422-PP;Thalamus;0.5362284411079964;27.80287754891569
124422-PP;WhiteMatter;0.6637956179331881;7.0
