SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.3365087376190777;13.30413469565007
117122;GreyMatter;0.705127145058322;2.23606797749979
117122;Hippocampus;0.3345591081520477;14.352700094407323
117122;Thalamus;0.6037136225673987;11.532562594670797
117122;WhiteMatter;0.8169044746605226;3.4641016151377544
117122-PP;Amygdala;0.2772133526850508;13.601470508735444
117122-PP;GreyMatter;0.7051644018818465;2.23606797749979
117122-PP;Hippocampus;0.26041588356463036;14.730919862656235
117122-PP;Thalamus;0.6074383956257683;9.848857801796104
117122-PP;WhiteMatter;0.817872715495007;3.0
118528;Amygdala;0.3945412975135753;13.638181696985855
118528;GreyMatter;0.6417743005423967;2.0
118528;Hippocampus;0.3488447071466953;16.822603841260722
118528;Thalamus;0.5590762038914602;19.82422760159901
118528;WhiteMatter;0.6780451991364334;5.656854249492381
118528-PP;Amygdala;0.317322022240055;14.45683229480096
118528-PP;GreyMatter;0.6407004510480233;2.0
118528-PP;Hippocampus;0.2712877038184408;17.291616465790582
118528-PP;Thalamus;0.5752591834122616;17.72004514666935
118528-PP;WhiteMatter;0.6794752335155052;5.196152422706632
118730;Amygdala;0.3738437372738379;11.357816691600547
118730;GreyMatter;0.700743185884833;3.0
118730;Hippocampus;0.26781877922406166;17.4928556845359
118730;Thalamus;0.5624770243625304;13.92838827718412
118730;WhiteMatter;0.8295613885088919;2.8284271247461903
118730-PP;Amygdala;0.31006179992275007;11.489125293076057
118730-PP;GreyMatter;0.7004855709894142;2.449489742783178
118730-PP;Hippocampus;0.2150817189373383;18.138357147217054
118730-PP;Thalamus;0.5779112561627665;12.328828005937952
118730-PP;WhiteMatter;0.8307891541885876;2.23606797749979
118932;Amygdala;0.3760803253685816;12.68857754044952
118932;GreyMatter;0.7250176192245862;2.23606797749979
118932;Hippocampus;0.3019692124897346;15.524174696260024
118932;Thalamus;0.5965869868841406;14.696938456699069
118932;WhiteMatter;0.7817509681078626;3.3166247903554
118932-PP;Amygdala;0.3105917035165298;12.569805089976535
118932-PP;GreyMatter;0.7246555736740166;2.23606797749979
118932-PP;Hippocampus;0.23765584665238645;15.7797338380595
118932-PP;Thalamus;0.6094534810231846;12.36931687685298
118932-PP;WhiteMatter;0.7832628472327867;2.8284271247461903
120111;Amygdala;0.4412595603941294;9.643650760992955
120111;GreyMatter;0.7034461750478714;2.0
120111;Hippocampus;0.32568868049384586;15.0
120111;Thalamus;0.5291354807430078;18.867962264113206
120111;WhiteMatter;0.7720087030498317;3.1622776601683795
120111-PP;Amygdala;0.36534328695848883;10.0
120111-PP;GreyMatter;0.7026120022678204;2.0
120111-PP;Hippocampus;0.2503072452033602;15.588457268119896
120111-PP;Thalamus;0.5440802086934657;17.146428199482248
120111-PP;WhiteMatter;0.7719717777383018;3.0
122317;Amygdala;0.4309290083937971;12.727922061357855
122317;GreyMatter;0.7187341485101837;2.0
122317;Hippocampus;0.3011278651412863;14.966629547095765
122317;Thalamus;0.5851412828738695;12.206555615733702
122317;WhiteMatter;0.7900472692309903;4.0
122317-PP;Amygdala;0.3521683525171492;12.806248474865697
122317-PP;GreyMatter;0.7182499257104662;2.0
122317-PP;Hippocampus;0.235522013358335;15.652475842498529
122317-PP;Thalamus;0.5987885565184978;10.816653826391969
122317-PP;WhiteMatter;0.7901469079384654;3.605551275463989
122620;Amygdala;0.4187041564792176;12.529964086141668
122620;GreyMatter;0.719233479698596;3.1622776601683795
122620;Hippocampus;0.27849536139367004;19.87460691435179
122620;Thalamus;0.5833564087110908;12.36931687685298
122620;WhiteMatter;0.8259881278827513;3.1622776601683795
122620-PP;Amygdala;0.3469387755102041;12.68857754044952
122620-PP;GreyMatter;0.7188414514244734;3.0
122620-PP;Hippocampus;0.21991964474518927;21.0
122620-PP;Thalamus;0.6008297349928033;10.770329614269007
122620-PP;WhiteMatter;0.8262047119545405;2.23606797749979
123117;Amygdala;0.3377151971838733;12.083045973594572
123117;GreyMatter;0.6471441485000736;6.708203932499369
123117;Hippocampus;0.24986528262287644;15.297058540778355
123117;Thalamus;0.5531530102324106;15.394804318340652
123117;WhiteMatter;0.8199121063423336;3.0
123117-PP;Amygdala;0.2824353597271512;12.36931687685298
123117-PP;GreyMatter;0.6472008728206663;6.4031242374328485
123117-PP;Hippocampus;0.2149563438424725;15.811388300841896
123117-PP;Thalamus;0.5703750456765107;13.638181696985855
123117-PP;WhiteMatter;0.8167328663552543;4.123105625617661
123925;Amygdala;0.414587593728698;11.661903789690601
123925;GreyMatter;0.7120298803059807;2.0
123925;Hippocampus;0.29829587797890134;16.881943016134134
123925;Thalamus;0.568045549967529;17.233687939614086
123925;WhiteMatter;0.7846894737057818;4.58257569495584
123925-PP;Amygdala;0.3379163872121619;12.083045973594572
123925-PP;GreyMatter;0.7113276085417808;2.0
123925-PP;Hippocampus;0.23919179130067791;16.73320053068151
123925-PP;Thalamus;0.5821818578349665;15.588457268119896
123925-PP;WhiteMatter;0.7851700185962366;4.0
124422;Amygdala;0.5169491525423728;10.488088481701515
124422;GreyMatter;0.653793464009574;2.0
124422;Hippocampus;0.34801335625234625;13.416407864998739
124422;Thalamus;0.6303912712329738;15.066519173319364
124422;WhiteMatter;0.6953787553877274;5.0990195135927845
124422-PP;Amygdala;0.42322053675612603;10.63014581273465
124422-PP;GreyMatter;0.6531706948987392;2.0
124422-PP;Hippocampus;0.2703952070313094;14.212670403551895
124422-PP;Thalamus;0.6458033354597649;13.379088160259652
124422-PP;WhiteMatter;0.6957428778484046;5.0990195135927845
