LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3496157822803584
Amygdala;DICE;STD;0.05263969031045595
Amygdala;HDRFDST;MEAN;12.147812034186078
Amygdala;HDRFDST;STD;1.0865830764759254
GreyMatter;DICE;MEAN;0.7064164963494932
GreyMatter;DICE;STD;0.01219133465969392
GreyMatter;HDRFDST;MEAN;2.3835681512524083
GreyMatter;HDRFDST;STD;0.4675498565235337
Hippocampus;DICE;MEAN;0.26425264039006235
Hippocampus;DICE;STD;0.03416507366265039
Hippocampus;HDRFDST;MEAN;17.652251585013072
Hippocampus;HDRFDST;STD;2.085189195109951
Thalamus;DICE;MEAN;0.5700579506897145
Thalamus;DICE;STD;0.03702398277249553
Thalamus;HDRFDST;MEAN;17.37320725872909
Thalamus;HDRFDST;STD;3.197134583536142
WhiteMatter;DICE;MEAN;0.8056286661030903
WhiteMatter;DICE;STD;0.030052088137211094
WhiteMatter;HDRFDST;MEAN;3.23265345673356
WhiteMatter;HDRFDST;STD;0.6324172899823074
