SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.09349133356915458;64.13267497929586
117122;GreyMatter;0.647692204579165;8.0
117122;Hippocampus;0.10253651129563539;60.74537019394976
117122;Thalamus;0.49332525168901437;40.29888335921977
117122;WhiteMatter;0.7521530025130069;7.0
117122-PP;Amygdala;0.07719523026076322;64.47480127925948
117122-PP;GreyMatter;0.647116516712576;8.0
117122-PP;Hippocampus;0.08383969413531782;61.59545437773797
117122-PP;Thalamus;0.4966535095246267;25.079872407968907
117122-PP;WhiteMatter;0.7529993330743805;7.211102550927978
118528;Amygdala;0.09204917307862386;63.89835678638379
118528;GreyMatter;0.6048601433099416;7.0
118528;Hippocampus;0.10884184026399646;59.16079783099616
118528;Thalamus;0.512077019482739;41.96427051671457
118528;WhiteMatter;0.6660522008918722;6.324555320336759
118528-PP;Amygdala;0.07502760504445866;64.07027391856539
118528-PP;GreyMatter;0.6038314116789001;8.0
118528-PP;Hippocampus;0.0912538649080362;60.049979184009715
118528-PP;Thalamus;0.5365356666616724;36.742346141747674
118528-PP;WhiteMatter;0.6687191792850604;7.0
118730;Amygdala;0.11295821178786068;65.12296062065974
118730;GreyMatter;0.6446844104510441;8.0
118730;Hippocampus;0.0979197667709314;62.20128616033595
118730;Thalamus;0.5077995353468304;43.829214001622255
118730;WhiteMatter;0.7185560220216697;7.0
118730-PP;Amygdala;0.0930003761682919;65.39877674696982
118730-PP;GreyMatter;0.6438871128838838;8.0
118730-PP;Hippocampus;0.08161456615181609;62.928530890209096
118730-PP;Thalamus;0.5272738845394946;18.81488772222678
118730-PP;WhiteMatter;0.7193715445732256;7.211102550927978
118932;Amygdala;0.10506772288432295;67.0
118932;GreyMatter;0.6543409987412023;7.3484692283495345
118932;Hippocampus;0.10081769296270807;61.69278726074872
118932;Thalamus;0.53686293913904;41.86884283091664
118932;WhiteMatter;0.6940834622539261;7.0
118932-PP;Amygdala;0.08643411980333401;67.14908785679818
118932-PP;GreyMatter;0.6534154587533717;8.0
118932-PP;Hippocampus;0.08258803135506854;62.49799996799898
118932-PP;Thalamus;0.5533284295696947;29.49576240750525
118932-PP;WhiteMatter;0.6946231882625442;7.0710678118654755
120111;Amygdala;0.1108257778243628;65.21502894272147
120111;GreyMatter;0.6500186548180308;7.0
120111;Hippocampus;0.1068334754999526;61.66036003787198
120111;Thalamus;0.503303268799908;43.139309220245984
120111;WhiteMatter;0.7476317813954475;6.082762530298219
120111-PP;Amygdala;0.09108050146091512;65.49809157525127
120111-PP;GreyMatter;0.6491823429852532;8.0
120111-PP;Hippocampus;0.08759460012272448;62.353829072479584
120111-PP;Thalamus;0.524019312009656;36.61966684720111
120111-PP;WhiteMatter;0.7496986333548397;6.708203932499369
122317;Amygdala;0.10871322624863801;64.76109943476871
122317;GreyMatter;0.6382332219831202;8.0
122317;Hippocampus;0.08718279261858722;60.21627686929839
122317;Thalamus;0.4764416523439815;40.33608806019741
122317;WhiteMatter;0.6863935510377386;6.708203932499369
122317-PP;Amygdala;0.08911077346067578;65.06919393998976
122317-PP;GreyMatter;0.6376828367535732;8.246211251235321
122317-PP;Hippocampus;0.07352919642116258;61.1228271597445
122317-PP;Thalamus;0.49376574208788976;33.645207682521445
122317-PP;WhiteMatter;0.6871045012007729;7.0
122620;Amygdala;0.12138657305835893;63.45864795282043
122620;GreyMatter;0.6558095147852101;8.0
122620;Hippocampus;0.10181183702710822;59.84981202978001
122620;Thalamus;0.5246866356735126;40.54626986542659
122620;WhiteMatter;0.7368517160493228;6.164414002968976
122620-PP;Amygdala;0.10089346285417358;63.88270501473775
122620-PP;GreyMatter;0.6548321939092604;9.0
122620-PP;Hippocampus;0.08424381016910872;60.876925020897694
122620-PP;Thalamus;0.5464952147543781;25.317977802344327
122620-PP;WhiteMatter;0.7379895542114805;7.0
123117;Amygdala;0.10442847534425997;65.30696746902278
123117;GreyMatter;0.5848484617933098;10.0
123117;Hippocampus;0.10000398558357484;61.25357132445422
123117;Thalamus;0.5272683030690148;50.62608023538856
123117;WhiteMatter;0.6553404483385376;17.08800749063506
123117-PP;Amygdala;0.08568145120230423;65.62011886609167
123117-PP;GreyMatter;0.5846123386835912;10.392304845413264
123117-PP;Hippocampus;0.08222946478111463;62.42595614005443
123117-PP;Thalamus;0.5427780533465606;15.165750888103101
123117-PP;WhiteMatter;0.654968338076111;21.0
123925;Amygdala;0.1072013237339154;64.76109943476871
123925;GreyMatter;0.6388340459690647;7.0
123925;Hippocampus;0.1081231779971757;60.23288138550239
123925;Thalamus;0.532060338799218;40.422765862815474
123925;WhiteMatter;0.7486966426059976;6.082762530298219
123925-PP;Amygdala;0.08746846089150546;65.0384501660364
123925-PP;GreyMatter;0.6377546929672631;8.0
123925-PP;Hippocampus;0.08957174253073831;60.991802727907626
123925-PP;Thalamus;0.5531998016558729;31.591137997862628
123925-PP;WhiteMatter;0.7499786428962821;6.708203932499369
124422;Amygdala;0.12759861640054507;66.06814663663572
124422;GreyMatter;0.6067867498405528;7.0
124422;Hippocampus;0.10386119405708169;62.55397669213365
124422;Thalamus;0.5142571432773048;42.720018726587654
124422;WhiteMatter;0.653511687276227;6.0
124422-PP;Amygdala;0.10530561677975135;66.21933252457322
124422-PP;GreyMatter;0.6057623432270164;8.0
124422-PP;Hippocampus;0.08651293838511159;63.324560795950255
124422-PP;Thalamus;0.5293176061044027;35.86084215408221
124422-PP;WhiteMatter;0.6552948806721527;6.708203932499369
