LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3139220954542361
Amygdala;DICE;STD;0.03104662947065881
Amygdala;HDRFDST;MEAN;39.81470854805492
Amygdala;HDRFDST;STD;1.545633602585875
GreyMatter;DICE;MEAN;0.6899307716724077
GreyMatter;DICE;STD;0.015945465947878455
GreyMatter;HDRFDST;MEAN;2.7058855671487274
GreyMatter;HDRFDST;STD;0.8235188507230489
Hippocampus;DICE;MEAN;0.2125604012687805
Hippocampus;DICE;STD;0.011692428977972943
Hippocampus;HDRFDST;MEAN;31.407821044425628
Hippocampus;HDRFDST;STD;1.4313550367867498
Thalamus;DICE;MEAN;0.5315411343770131
Thalamus;DICE;STD;0.01942376524459579
Thalamus;HDRFDST;MEAN;50.284881084860224
Thalamus;HDRFDST;STD;1.9054485774921435
WhiteMatter;DICE;MEAN;0.7935597649468943
WhiteMatter;DICE;STD;0.04127706855670228
WhiteMatter;HDRFDST;MEAN;2.9458945944765036
WhiteMatter;HDRFDST;STD;0.7222915188717894
