LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.35925807566575974
Amygdala;DICE;STD;0.04956273719302815
Amygdala;HDRFDST;MEAN;12.04210337161732
Amygdala;HDRFDST;STD;1.1780264798733588
GreyMatter;DICE;MEAN;0.7118476268969451
GreyMatter;DICE;STD;0.011840946806049133
GreyMatter;HDRFDST;MEAN;2.3148458672567616
GreyMatter;HDRFDST;STD;0.4914149070228654
Hippocampus;DICE;MEAN;0.2798054693778967
Hippocampus;DICE;STD;0.03771047119340233
Hippocampus;HDRFDST;MEAN;16.235891163112235
Hippocampus;HDRFDST;STD;1.1161711963556211
Thalamus;DICE;MEAN;0.593472722642641
Thalamus;DICE;STD;0.034302773844477004
Thalamus;HDRFDST;MEAN;12.90454657490412
Thalamus;HDRFDST;STD;2.328664358839709
WhiteMatter;DICE;MEAN;0.8045777081173613
WhiteMatter;DICE;STD;0.02943765547352483
WhiteMatter;HDRFDST;MEAN;3.0904224099935194
WhiteMatter;HDRFDST;STD;0.49928882203575015
