SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.3267058006690652;13.45362404707371
117122;GreyMatter;0.7035203650631991;2.23606797749979
117122;Hippocampus;0.31931935626753283;15.0
117122;Thalamus;0.5811789394017579;13.638181696985855
117122;WhiteMatter;0.8209435088451665;4.47213595499958
117122-PP;Amygdala;0.26896836882365105;13.92838827718412
117122-PP;GreyMatter;0.7034651182894851;2.23606797749979
117122-PP;Hippocampus;0.24627544637780052;15.264337522473747
117122-PP;Thalamus;0.5862608448300384;11.045361017187261
117122-PP;WhiteMatter;0.8215172536250045;4.0
118528;Amygdala;0.37096548833310045;13.490737563232042
118528;GreyMatter;0.6915424379958008;2.0
118528;Hippocampus;0.32191374307570564;18.027756377319946
118528;Thalamus;0.5713698196773173;17.46424919657298
118528;WhiteMatter;0.7332268736289629;5.656854249492381
118528-PP;Amygdala;0.29641639179292223;14.177446878757825
118528-PP;GreyMatter;0.6906994424733908;2.0
118528-PP;Hippocampus;0.2517324572660541;18.49324200890693
118528-PP;Thalamus;0.5888655186012883;15.264337522473747
118528-PP;WhiteMatter;0.7343092148010195;5.0
118730;Amygdala;0.39755841913804796;11.357816691600547
118730;GreyMatter;0.7098880167030336;2.23606797749979
118730;Hippocampus;0.28562648319191436;15.905973720586866
118730;Thalamus;0.5434197158568641;15.165750888103101
118730;WhiteMatter;0.8037742367318738;3.0
118730-PP;Amygdala;0.32708291100750053;11.532562594670797
118730-PP;GreyMatter;0.7094838474751929;2.23606797749979
118730-PP;Hippocampus;0.22933065523044352;16.673332000533065
118730-PP;Thalamus;0.5590301648250307;13.92838827718412
118730-PP;WhiteMatter;0.8046196454875092;2.449489742783178
118932;Amygdala;0.3752756600088211;12.529964086141668
118932;GreyMatter;0.7241839687465179;2.23606797749979
118932;Hippocampus;0.3071391884951207;14.966629547095765
118932;Thalamus;0.6121997158246043;11.661903789690601
118932;WhiteMatter;0.8105187225391829;4.69041575982343
118932-PP;Amygdala;0.30499255990558777;12.529964086141668
118932-PP;GreyMatter;0.7233649712168237;2.23606797749979
118932-PP;Hippocampus;0.23945274249382817;15.620499351813308
118932-PP;Thalamus;0.6228138956124502;9.797958971132712
118932-PP;WhiteMatter;0.8111308801130218;4.0
120111;Amygdala;0.4110194269378208;9.273618495495704
120111;GreyMatter;0.71204101860439;2.23606797749979
120111;Hippocampus;0.3022757603427688;17.916472867168917
120111;Thalamus;0.5562664301776835;16.06237840420901
120111;WhiteMatter;0.8151240735730154;2.23606797749979
120111-PP;Amygdala;0.3391196861396249;9.899494936611665
120111-PP;GreyMatter;0.7114555392691547;2.23606797749979
120111-PP;Hippocampus;0.23307956612544634;17.69180601295413
120111-PP;Thalamus;0.5680077413852487;15.588457268119896
120111-PP;WhiteMatter;0.8145395543049063;2.23606797749979
122317;Amygdala;0.4493056055263726;12.68857754044952
122317;GreyMatter;0.7164378478664193;2.0
122317;Hippocampus;0.29229299487239474;15.652475842498529
122317;Thalamus;0.5781090792084518;10.246950765959598
122317;WhiteMatter;0.7870255539962795;5.0
122317-PP;Amygdala;0.3659454374412041;12.649110640673518
122317-PP;GreyMatter;0.7159013741649765;2.0
122317-PP;Hippocampus;0.22843103474105256;16.278820596099706
122317-PP;Thalamus;0.5917129306224493;9.219544457292887
122317-PP;WhiteMatter;0.7872375651016463;4.58257569495584
122620;Amygdala;0.4460375896144158;12.449899597988733
122620;GreyMatter;0.7189231817137576;3.0
122620;Hippocampus;0.3167045879036914;16.15549442140351
122620;Thalamus;0.6104237867395762;11.661903789690601
122620;WhiteMatter;0.8158474591316801;3.0
122620-PP;Amygdala;0.37182768180848796;12.449899597988733
122620-PP;GreyMatter;0.7187703923419172;2.8284271247461903
122620-PP;Hippocampus;0.24643589878478617;16.76305461424021
122620-PP;Thalamus;0.623381656127248;10.44030650891055
122620-PP;WhiteMatter;0.816304161534997;2.23606797749979
123117;Amygdala;0.3592103669613661;12.083045973594572
123117;GreyMatter;0.6825582566571552;3.7416573867739413
123117;Hippocampus;0.27228634577603145;16.76305461424021
123117;Thalamus;0.513358024329903;19.0
123117;WhiteMatter;0.8480698374609927;3.3166247903554
123117-PP;Amygdala;0.2919217855026664;12.206555615733702
123117-PP;GreyMatter;0.6821766336762652;3.3166247903554
123117-PP;Hippocampus;0.2208219927171495;16.881943016134134
123117-PP;Thalamus;0.5290643551513117;17.60681686165901
123117-PP;WhiteMatter;0.8486214009676157;2.23606797749979
123925;Amygdala;0.3840142582944886;11.575836902790225
123925;GreyMatter;0.7047480835516499;2.0
123925;Hippocampus;0.3094614713280969;16.186414056238647
123925;Thalamus;0.6221868417997579;13.92838827718412
123925;WhiteMatter;0.808439062553148;4.123105625617661
123925-PP;Amygdala;0.31216133176917493;12.083045973594572
123925-PP;GreyMatter;0.7043486508717671;2.0
123925-PP;Hippocampus;0.24399344984027274;16.792855623746664
123925-PP;Thalamus;0.635166035288898;11.045361017187261
123925-PP;WhiteMatter;0.8088276094281879;3.4641016151377544
124422;Amygdala;0.46782876185593436;10.198039027185569
124422;GreyMatter;0.6939058067864595;2.23606797749979
124422;Hippocampus;0.3098711080464647;15.7797338380595
124422;Thalamus;0.644933569851211;12.529964086141668
124422;WhiteMatter;0.7674743015517397;4.0
124422-PP;Amygdala;0.3807588075880759;10.099504938362077
124422-PP;GreyMatter;0.6933186279716771;2.0
124422-PP;Hippocampus;0.24092991452991452;16.76305461424021
124422-PP;Thalamus;0.6620609817577534;10.0
124422-PP;WhiteMatter;0.7677859206212092;3.7416573867739413
