LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.38873665143361935
Amygdala;DICE;STD;0.0419224406853618
Amygdala;HDRFDST;MEAN;12.050902033743988
Amygdala;HDRFDST;STD;1.2552928634804805
GreyMatter;DICE;MEAN;0.6982217056184434
GreyMatter;DICE;STD;0.01695137312442751
GreyMatter;HDRFDST;MEAN;2.563565057083834
GreyMatter;HDRFDST;STD;0.9100187899701614
Hippocampus;DICE;MEAN;0.328872178876346
Hippocampus;DICE;STD;0.020493664454704522
Hippocampus;HDRFDST;MEAN;14.19006361181971
Hippocampus;HDRFDST;STD;0.861449181617904
Thalamus;DICE;MEAN;0.5965239856788661
Thalamus;DICE;STD;0.028271002574599677
Thalamus;HDRFDST;MEAN;11.86107086914972
Thalamus;HDRFDST;STD;1.764935646704405
WhiteMatter;DICE;MEAN;0.8016238911963137
WhiteMatter;DICE;STD;0.042474480899665
WhiteMatter;HDRFDST;MEAN;3.0226119126147415
WhiteMatter;HDRFDST;STD;0.750877636981853
