LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3943284781731603
Amygdala;DICE;STD;0.04305005415411362
Amygdala;HDRFDST;MEAN;12.0621749735973
Amygdala;HDRFDST;STD;1.2664655172261778
GreyMatter;DICE;MEAN;0.6991989131165444
GreyMatter;DICE;STD;0.01616367758652325
GreyMatter;HDRFDST;MEAN;2.4280799300900204
GreyMatter;HDRFDST;STD;0.6359464231317288
Hippocampus;DICE;MEAN;0.3283207279528989
Hippocampus;DICE;STD;0.018427922479973668
Hippocampus;HDRFDST;MEAN;14.069884337624094
Hippocampus;HDRFDST;STD;0.9156171284331573
Thalamus;DICE;MEAN;0.5974420776365159
Thalamus;DICE;STD;0.030029825914467186
Thalamus;HDRFDST;MEAN;11.810447957728583
Thalamus;HDRFDST;STD;1.7925733005332742
WhiteMatter;DICE;MEAN;0.8030790809582617
WhiteMatter;DICE;STD;0.04117559966876168
WhiteMatter;HDRFDST;MEAN;3.069834761638156
WhiteMatter;HDRFDST;STD;0.6900105334254033
