LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.10608782590137125
Amygdala;DICE;STD;0.01115447975758816
Amygdala;HDRFDST;MEAN;65.05669362960684
Amygdala;HDRFDST;STD;0.9626079074433385
GreyMatter;DICE;MEAN;0.6227712542554767
GreyMatter;DICE;STD;0.022872028317122723
GreyMatter;HDRFDST;MEAN;7.0505008043309685
GreyMatter;HDRFDST;STD;1.0910721369956993
Hippocampus;DICE;MEAN;0.09756789723457818
Hippocampus;DICE;STD;0.005912053931070615
Hippocampus;HDRFDST;MEAN;61.25555608150819
Hippocampus;HDRFDST;STD;1.075569219160578
Thalamus;DICE;MEAN;0.5210426289888787
Thalamus;DICE;STD;0.017642542232475727
Thalamus;HDRFDST;MEAN;40.24687146921901
Thalamus;HDRFDST;STD;2.7729653694492287
WhiteMatter;DICE;MEAN;0.7167679141455017
WhiteMatter;DICE;STD;0.04116344343099907
WhiteMatter;HDRFDST;MEAN;8.144858278444143
WhiteMatter;HDRFDST;STD;4.308280820009289
