LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.35769095198460954
Amygdala;DICE;STD;0.05244139567253954
Amygdala;HDRFDST;MEAN;12.041300340934928
Amygdala;HDRFDST;STD;0.9783077733517188
GreyMatter;DICE;MEAN;0.7061443056283057
GreyMatter;DICE;STD;0.011603459070491734
GreyMatter;HDRFDST;MEAN;2.44488821054862
GreyMatter;HDRFDST;STD;0.41535724132410295
Hippocampus;DICE;MEAN;0.26501219493224104
Hippocampus;DICE;STD;0.03456674419893963
Hippocampus;HDRFDST;MEAN;17.887843364240716
Hippocampus;HDRFDST;STD;2.2748757716388424
Thalamus;DICE;MEAN;0.5662603753202354
Thalamus;DICE;STD;0.036297048274238235
Thalamus;HDRFDST;MEAN;17.803864718460396
Thalamus;HDRFDST;STD;3.467333425957336
WhiteMatter;DICE;MEAN;0.8059653244635715
WhiteMatter;DICE;STD;0.02979068036551966
WhiteMatter;HDRFDST;MEAN;3.180931594870877
WhiteMatter;HDRFDST;STD;0.6570191692425863
