LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.0959944584251782
Amygdala;DICE;STD;0.013295165347577307
Amygdala;HDRFDST;MEAN;65.22118475398399
Amygdala;HDRFDST;STD;0.9471321379221213
GreyMatter;DICE;MEAN;0.32729870392332633
GreyMatter;DICE;STD;0.011869424370768638
GreyMatter;HDRFDST;MEAN;61.76630451110234
GreyMatter;HDRFDST;STD;0.5688822740931976
Hippocampus;DICE;MEAN;0.08874926369003017
Hippocampus;DICE;STD;0.009460221950160577
Hippocampus;HDRFDST;MEAN;62.47111510482036
Hippocampus;HDRFDST;STD;1.0998988863906456
Thalamus;DICE;MEAN;0.5397826899093694
Thalamus;DICE;STD;0.020265677198136912
Thalamus;HDRFDST;MEAN;28.67886278432824
Thalamus;HDRFDST;STD;16.250317824512628
WhiteMatter;DICE;MEAN;0.38151275283474806
WhiteMatter;DICE;STD;0.01976656367221019
WhiteMatter;HDRFDST;MEAN;29.908248983240803
WhiteMatter;HDRFDST;STD;0.7724265379148904
