SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.3423342140877747;13.076696830622021
117122;GreyMatter;0.7037236563306191;2.23606797749979
117122;Hippocampus;0.32745324667942477;15.556349186104045
117122;Thalamus;0.5782802798351094;25.238858928247925
117122;WhiteMatter;0.8167278126946225;4.358898943540674
117122-PP;Amygdala;0.2785576371131869;13.45362404707371
117122-PP;GreyMatter;0.703707558967464;2.23606797749979
117122-PP;Hippocampus;0.2529888047703955;15.652475842498529
117122-PP;Thalamus;0.5877208574780476;18.49324200890693
117122-PP;WhiteMatter;0.8167897636519575;4.0
118528;Amygdala;0.3629869254616525;13.19090595827292
118528;GreyMatter;0.7059883915987585;2.0
118528;Hippocampus;0.29816961561928007;22.02271554554524
118528;Thalamus;0.5458965647414119;24.372115213907882
118528;WhiteMatter;0.7495277801688784;5.0
118528-PP;Amygdala;0.2903120582798739;13.638181696985855
118528-PP;GreyMatter;0.7049659593000532;2.0
118528-PP;Hippocampus;0.22852083551765515;23.280893453645632
118528-PP;Thalamus;0.5683914137020105;20.0
118528-PP;WhiteMatter;0.7505320259053478;4.123105625617661
118730;Amygdala;0.3892955718228729;11.180339887498949
118730;GreyMatter;0.716828869918544;2.23606797749979
118730;Hippocampus;0.2849598721467533;16.55294535724685
118730;Thalamus;0.5098377266609198;18.708286933869708
118730;WhiteMatter;0.8082827097744479;3.1622776601683795
118730-PP;Amygdala;0.3145458067015301;11.357816691600547
118730-PP;GreyMatter;0.7163573388624481;2.23606797749979
118730-PP;Hippocampus;0.2261904761904762;16.822603841260722
118730-PP;Thalamus;0.532436343973154;17.26267650163207
118730-PP;WhiteMatter;0.8078074170461939;3.0
118932;Amygdala;0.3754963131026659;12.529964086141668
118932;GreyMatter;0.7198781188207621;2.449489742783178
118932;Hippocampus;0.30476424793068907;15.684387141358123
118932;Thalamus;0.582909045194544;21.095023109728988
118932;WhiteMatter;0.8145317112245033;3.0
118932-PP;Amygdala;0.3015365890765252;12.449899597988733
118932-PP;GreyMatter;0.7191161340744131;2.449489742783178
118932-PP;Hippocampus;0.23891507165528517;16.401219466856727
118932-PP;Thalamus;0.5976680675704403;17.291616465790582
118932-PP;WhiteMatter;0.8148671085954493;2.449489742783178
120111;Amygdala;0.4007876016260163;9.695359714832659
120111;GreyMatter;0.7088732931070179;2.23606797749979
120111;Hippocampus;0.29571435938869883;18.466185312619388
120111;Thalamus;0.5420529087493455;22.93468988235943
120111;WhiteMatter;0.8244238952536825;3.0
120111-PP;Amygdala;0.3271062080449602;10.04987562112089
120111-PP;GreyMatter;0.7083699471103628;2.23606797749979
120111-PP;Hippocampus;0.22749114653958055;18.49324200890693
120111-PP;Thalamus;0.5591910343939199;18.193405398660254
120111-PP;WhiteMatter;0.8240764920747732;2.449489742783178
122317;Amygdala;0.44579505300353356;12.529964086141668
122317;GreyMatter;0.7223031518477299;2.0
122317;Hippocampus;0.30450832072617245;15.427248620541512
122317;Thalamus;0.5666567462054236;17.11724276862369
122317;WhiteMatter;0.8052383150809689;4.123105625617661
122317-PP;Amygdala;0.36281859070464767;12.529964086141668
122317-PP;GreyMatter;0.7219112945964931;2.0
122317-PP;Hippocampus;0.23738789671783275;15.84297951775486
122317-PP;Thalamus;0.5838804454278356;13.0
122317-PP;WhiteMatter;0.8053656300923411;3.7416573867739413
122620;Amygdala;0.44471291409677627;12.409673645990857
122620;GreyMatter;0.7211438352057475;2.449489742783178
122620;Hippocampus;0.3152998776009792;16.401219466856727
122620;Thalamus;0.5843180779526017;17.0
122620;WhiteMatter;0.8046311535798313;3.1622776601683795
122620-PP;Amygdala;0.3685064085796495;12.409673645990857
122620-PP;GreyMatter;0.720872463718569;2.23606797749979
122620-PP;Hippocampus;0.24584663672276638;16.73320053068151
122620-PP;Thalamus;0.6004231192350005;14.352700094407323
122620-PP;WhiteMatter;0.8046569911738429;2.449489742783178
123117;Amygdala;0.36316790380958225;12.083045973594572
123117;GreyMatter;0.6901636319867992;3.3166247903554
123117;Hippocampus;0.2816650211790184;19.519221295943137
123117;Thalamus;0.5066566443573917;19.44222209522358
123117;WhiteMatter;0.848903622343524;3.605551275463989
123117-PP;Amygdala;0.29482629342664335;12.24744871391589
123117-PP;GreyMatter;0.6898309438400795;3.0
123117-PP;Hippocampus;0.2216087934049463;19.519221295943137
123117-PP;Thalamus;0.5193597263685323;18.16590212458495
123117-PP;WhiteMatter;0.8502443080430132;2.8284271247461903
123925;Amygdala;0.3683124919427614;12.24744871391589
123925;GreyMatter;0.7017342214957338;2.23606797749979
123925;Hippocampus;0.28737199201039915;18.027756377319946
123925;Thalamus;0.5893366786890387;16.76305461424021
123925;WhiteMatter;0.8282329119659603;3.3166247903554
123925-PP;Amygdala;0.2968977722256923;12.36931687685298
123925-PP;GreyMatter;0.7013386918572113;2.23606797749979
123925-PP;Hippocampus;0.23163071591473747;17.60681686165901
123925-PP;Thalamus;0.6062351524618439;14.352700094407323
123925-PP;WhiteMatter;0.8281128927172418;3.0
124422;Amygdala;0.46514007931431495;11.180339887498949
124422;GreyMatter;0.693404037172956;2.23606797749979
124422;Hippocampus;0.3124611863233911;16.34013463836819
124422;Thalamus;0.6180662324874324;20.248456731316587
124422;WhiteMatter;0.7551939098869406;4.123105625617661
124422-PP;Amygdala;0.3738298634201238;10.770329614269007
124422-PP;GreyMatter;0.6930790569399248;2.0
124422-PP;Hippocampus;0.24307042098907733;16.881943016134134
124422-PP;Thalamus;0.6391482332663028;15.297058540778355
124422-PP;WhiteMatter;0.7558599158632426;4.0
