LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.09705581611807361
Amygdala;DICE;STD;0.012317540889102689
Amygdala;HDRFDST;MEAN;65.19589968867864
Amygdala;HDRFDST;STD;0.9458666839206855
GreyMatter;DICE;MEAN;0.31786837249928046
GreyMatter;DICE;STD;0.010595138039943816
GreyMatter;HDRFDST;MEAN;33.61463021048029
GreyMatter;HDRFDST;STD;0.8981290623654813
Hippocampus;DICE;MEAN;0.06797384221570085
Hippocampus;DICE;STD;0.006493522228109486
Hippocampus;HDRFDST;MEAN;62.26505265712747
Hippocampus;HDRFDST;STD;1.1014615767891072
Thalamus;DICE;MEAN;0.5396878813960699
Thalamus;DICE;STD;0.020447738336392702
Thalamus;HDRFDST;MEAN;28.150158889563794
Thalamus;HDRFDST;STD;16.70833787341854
WhiteMatter;DICE;MEAN;0.3312278001035318
WhiteMatter;DICE;STD;0.01795452813404783
WhiteMatter;HDRFDST;MEAN;44.657778460778445
WhiteMatter;HDRFDST;STD;0.7299472227718676
