LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3851478707409607
Amygdala;DICE;STD;0.04500184708134264
Amygdala;HDRFDST;MEAN;11.926491557570188
Amygdala;HDRFDST;STD;1.1869284423279622
GreyMatter;DICE;MEAN;0.7057702365335481
GreyMatter;DICE;STD;0.012957047191346133
GreyMatter;HDRFDST;MEAN;2.364539318539932
GreyMatter;HDRFDST;STD;0.4571146585690649
Hippocampus;DICE;MEAN;0.3020470718977476
Hippocampus;DICE;STD;0.01688848929055554
Hippocampus;HDRFDST;MEAN;15.419647628133074
Hippocampus;HDRFDST;STD;1.065113620328861
Thalamus;DICE;MEAN;0.5887528732998912
Thalamus;DICE;STD;0.033706687142021
Thalamus;HDRFDST;MEAN;13.19401452647017
Thalamus;HDRFDST;STD;3.068872867242006
WhiteMatter;DICE;MEAN;0.804379564955059
WhiteMatter;DICE;STD;0.033204649322541316
WhiteMatter;HDRFDST;MEAN;3.6098591788037653
WhiteMatter;HDRFDST;STD;1.1264620318529193
