LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.10711058532410685
Amygdala;DICE;STD;0.016458910901085828
Amygdala;HDRFDST;MEAN;64.17513401350291
Amygdala;HDRFDST;STD;1.1190059646580566
GreyMatter;DICE;MEAN;0.6357593209822802
GreyMatter;DICE;STD;0.0208998476862269
GreyMatter;HDRFDST;MEAN;7.2604792681660655
GreyMatter;HDRFDST;STD;0.4306283740428079
Hippocampus;DICE;MEAN;0.08664285210263974
Hippocampus;DICE;STD;0.009770656271367084
Hippocampus;HDRFDST;MEAN;62.084920431037006
Hippocampus;HDRFDST;STD;1.0063076427234032
Thalamus;DICE;MEAN;0.5250866844009872
Thalamus;DICE;STD;0.02181955770920828
Thalamus;HDRFDST;MEAN;32.76364896038891
Thalamus;HDRFDST;STD;9.186582977386465
WhiteMatter;DICE;MEAN;0.7041152176200741
WhiteMatter;DICE;STD;0.035493905104462035
WhiteMatter;HDRFDST;MEAN;7.790995748973631
WhiteMatter;HDRFDST;STD;1.024883036972904
