LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.11744440859748684
Amygdala;DICE;STD;0.01595072179000465
Amygdala;HDRFDST;MEAN;56.81307396706251
Amygdala;HDRFDST;STD;8.539591700607494
GreyMatter;DICE;MEAN;0.6198128446461564
GreyMatter;DICE;STD;0.020252267530380827
GreyMatter;HDRFDST;MEAN;8.752176537173254
GreyMatter;HDRFDST;STD;0.38653054491718064
Hippocampus;DICE;MEAN;0.10389927077640124
Hippocampus;DICE;STD;0.019530158656391693
Hippocampus;HDRFDST;MEAN;36.468024424706584
Hippocampus;HDRFDST;STD;1.1327817790746721
Thalamus;DICE;MEAN;0.27037630533823187
Thalamus;DICE;STD;0.0386089358634622
Thalamus;HDRFDST;MEAN;41.55573272298899
Thalamus;HDRFDST;STD;1.6646554765182737
WhiteMatter;DICE;MEAN;0.7554532668506123
WhiteMatter;DICE;STD;0.0384354763793601
WhiteMatter;HDRFDST;MEAN;5.539133827779699
WhiteMatter;HDRFDST;STD;2.2400884888652555
