LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.37719491398661575
Amygdala;DICE;STD;0.03926608336686792
Amygdala;HDRFDST;MEAN;22.748890387000266
Amygdala;HDRFDST;STD;2.42651729032518
GreyMatter;DICE;MEAN;0.7014255019522715
GreyMatter;DICE;STD;0.016765095914080187
GreyMatter;HDRFDST;MEAN;2.447213595499958
GreyMatter;HDRFDST;STD;0.9006362295622846
Hippocampus;DICE;MEAN;0.3524857986009098
Hippocampus;DICE;STD;0.033943332602996264
Hippocampus;HDRFDST;MEAN;16.949947315374214
Hippocampus;HDRFDST;STD;1.095119174354313
Thalamus;DICE;MEAN;0.6366668559236159
Thalamus;DICE;STD;0.01831850883365255
Thalamus;HDRFDST;MEAN;43.20380546267233
Thalamus;HDRFDST;STD;6.513923053242494
WhiteMatter;DICE;MEAN;0.7997919415466876
WhiteMatter;DICE;STD;0.04143063627951103
WhiteMatter;HDRFDST;MEAN;3.2783856788242205
WhiteMatter;HDRFDST;STD;0.5934537394610121
