LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.09712559677388818
Amygdala;DICE;STD;0.013421238190776008
Amygdala;HDRFDST;MEAN;65.21187552600449
Amygdala;HDRFDST;STD;0.9546153051868623
GreyMatter;DICE;MEAN;0.31074713914338037
GreyMatter;DICE;STD;0.011736081121966762
GreyMatter;HDRFDST;MEAN;38.34320139493777
GreyMatter;HDRFDST;STD;0.5467236845445426
Hippocampus;DICE;MEAN;0.08764222590954893
Hippocampus;DICE;STD;0.009168258136184524
Hippocampus;HDRFDST;MEAN;62.51338459941341
Hippocampus;HDRFDST;STD;1.0132847210052447
Thalamus;DICE;MEAN;0.539169628976395
Thalamus;DICE;STD;0.020178844765466185
Thalamus;HDRFDST;MEAN;28.653967439254092
Thalamus;HDRFDST;STD;16.20802733185522
WhiteMatter;DICE;MEAN;0.3757684603666086
WhiteMatter;DICE;STD;0.019758638840815128
WhiteMatter;HDRFDST;MEAN;33.08955309605763
WhiteMatter;HDRFDST;STD;0.6568682540534441
