LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.09448064743873089
Amygdala;DICE;STD;0.01318795377893281
Amygdala;HDRFDST;MEAN;65.24568039432839
Amygdala;HDRFDST;STD;0.9493102133398752
GreyMatter;DICE;MEAN;0.31457068740779737
GreyMatter;DICE;STD;0.011509020586624662
GreyMatter;HDRFDST;MEAN;35.599102650605644
GreyMatter;HDRFDST;STD;0.673713939028694
Hippocampus;DICE;MEAN;0.07650159254587019
Hippocampus;DICE;STD;0.007823227417860242
Hippocampus;HDRFDST;MEAN;62.16733942640301
Hippocampus;HDRFDST;STD;1.1053997658749575
Thalamus;DICE;MEAN;0.5500235954891803
Thalamus;DICE;STD;0.019793537338464128
Thalamus;HDRFDST;MEAN;11.24496373247689
Thalamus;HDRFDST;STD;0.8948690715850063
WhiteMatter;DICE;MEAN;0.3833994664441382
WhiteMatter;DICE;STD;0.019799201288110163
WhiteMatter;HDRFDST;MEAN;32.371647221415955
WhiteMatter;HDRFDST;STD;0.5713634326707769
